2016-11-15 10:55:35,25.94, 100  
2016-11-15 10:55:38,25.94, 100  
2016-11-15 10:55:40,25.94, 99  
2016-11-15 10:55:43,25.94, 96  
2016-11-15 10:55:45,25.94, 96  
2016-11-15 10:55:47,25.94, 96  
2016-11-15 10:55:49,26.00, 95  
2016-11-15 10:55:51,26.00, 95  
2016-11-15 10:55:53,26.00, 95  
2016-11-15 10:55:55,26.00, 95  
2016-11-15 10:55:56,26.00, 94  
2016-11-15 10:55:58,26.00, 92  
2016-11-15 10:56:0,26.00 ,91  
2016-11-15 10:56:2,26.00 ,92  
2016-11-15 10:56:4,26.06 ,94  
2016-11-15 10:56:6,26.06 ,94  
2016-11-15 10:56:8,26.06 ,95  
2016-11-15 10:56:10,26.06, 94  
2016-11-15 10:56:12,26.06, 95  
2016-11-15 10:56:14,26.12, 93  
2016-11-15 10:56:16,26.12, 95  
2016-11-15 10:56:18,26.12, 96  
2016-11-15 10:56:21,26.12, 96  
2016-11-15 10:56:22,26.12, 98  
2016-11-15 10:56:25,26.12, 100  
2016-11-15 10:56:27,26.12, 102  
2016-11-15 10:56:30,26.12, 103  
2016-11-15 10:56:32,26.19, 103  
2016-11-15 10:56:34,26.19, 103  
2016-11-15 10:56:36,26.19, 104  
2016-11-15 10:56:41,26.19, 104  
2016-11-15 10:56:43,26.19, 100  
2016-11-15 10:56:45,26.19, 97  
2016-11-15 10:56:47,26.19, 98  
2016-11-15 10:56:50,26.25, 94  
2016-11-15 10:56:52,26.25, 94  
2016-11-15 10:56:54,26.25, 96  
2016-11-15 10:56:57,26.25, 96  
2016-11-15 10:56:59,26.25, 95  
2016-11-15 10:57:0,26.25 ,95  
2016-11-15 10:57:3,26.25 ,98  
2016-11-15 10:57:5,26.25 ,100  
2016-11-15 10:57:8,26.25 ,99  
2016-11-15 10:57:9,26.25 ,106  
2016-11-15 10:57:11,26.25, 104  
2016-11-15 10:57:13,26.25, 103  
2016-11-15 10:57:15,26.25, 94  
2016-11-15 10:57:17,26.25, 93  
2016-11-15 10:57:19,26.25, 92  
2016-11-15 10:57:21,26.31, 92  
2016-11-15 10:57:23,26.31, 93  
2016-11-15 10:57:25,26.31, 97  
2016-11-15 10:57:27,26.31, 103  
2016-11-15 10:57:30,26.31, 105  
2016-11-15 10:57:32,26.31, 102  
2016-11-15 10:57:34,26.31, 98  
2016-11-15 10:57:37,26.31, 95  
2016-11-15 10:57:39,26.37, 92  
2016-11-15 10:57:41,26.31, 90  
2016-11-15 10:57:43,26.31, 87  
2016-11-15 10:57:45,26.31, 88  
2016-11-15 10:57:47,26.37, 89  
2016-11-15 10:57:49,26.37, 92  
2016-11-15 10:57:51,26.37, 94  
2016-11-15 10:57:53,26.37, 95  
2016-11-15 10:57:54,26.37, 96  
2016-11-15 10:57:56,26.37, 97  
2016-11-15 10:57:58,26.37, 96  
2016-11-15 10:58:0,26.37 ,96 
